"filename", "language", "XML", "PostCSS", "Java", "Shell Script", "YAML", "PowerShell", "Markdown", "Batch", "C++", "Clojure", "CMake", "C", "Perl", "Ini", "Ruby", "Lua", "Python", "JSON", "Go", "Properties", "comment", "blank", "total"
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.desktop/lcms.md", "Markdown", 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 104
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.desktop/libpng.md", "Markdown", 0, 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 217
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.desktop/mesa3d.md", "Markdown", 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 135
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.xml.crypto/santuario.md", "Markdown", 0, 0, 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 228
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.xml/bcel.md", "Markdown", 0, 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 220
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.xml/dom.md", "Markdown", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 78
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.xml/jcup.md", "Markdown", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.xml/schema10part1.md", "Markdown", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 52
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.xml/schema10part2.md", "Markdown", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 51
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.xml/xalan.md", "Markdown", 0, 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 256
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.xml/xerces.md", "Markdown", 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 230
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.xml/xhtml10.md", "Markdown", 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 58
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.xml/xhtml10schema.md", "Markdown", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 151
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.xml/xhtml11.md", "Markdown", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 69
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.xml/xhtml11schema.md", "Markdown", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 61
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.xml/xmlspec.md", "Markdown", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 64
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/java.xml/xmlxsd.md", "Markdown", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 44
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/jdk.dynalink/dynalink.md", "Markdown", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/jdk.internal.le/jline.md", "Markdown", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 42
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/jdk.internal.md/commonmark.md", "Markdown", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"/Users/radnooooo/Code/project/scrabblohhhhh/dist/Scrabblohhhhh/runtime/legal/jdk.internal.opt/jopt-simple.md", "Markdown", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 28
